,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_after_onehot,income_before_onehot
27798,White,Female,20,Private,10,Sales,<=50K,<=50K,0.10174319731589013,-0.46000823320057427,0,0,0
36762,White,Male,30,Private,2,Farming-fishing,<=50K,<=50K,-0.1022253356766371,-0.25350151504378615,0,0,0
48034,White,Male,50,Private,7,Transport-moving,<=50K,<=50K,0.03779339744577775,-0.42058283001183017,0,0,0
42207,White,Male,50,Self-emp-inc,14,Prof-specialty,>50K,<=50K,-0.6685726002867541,1.3730657494768634,1,0,1
48016,White,Male,20,Private,10,Farming-fishing,<=50K,<=50K,-0.015668676889880582,-0.23653700206618833,0,0,0
21772,White,Female,20,Private,10,Adm-clerical,<=50K,<=50K,0.12589041979117946,-0.5244304268279493,0,0,0
40986,White,Male,40,Self-emp-not-inc,10,Transport-moving,<=50K,<=50K,-0.2420330557364113,0.11920993760718578,1,0,0
39379,White,Female,10,Private,7,Other-service,<=50K,<=50K,0.7059334179982525,-1.0247039465420669,0,0,0
11725,White,Male,30,Local-gov,9,Other-service,<=50K,<=50K,-0.1850767624901634,-0.08125193135230037,0,0,0
9741,White,Male,60,Private,10,Exec-managerial,>50K,<=50K,0.013767796494311044,0.2246773830991315,1,0,1
29406,White,Male,30,Private,7,Craft-repair,<=50K,<=50K,0.0024593850026805347,-0.4912590448474118,0,0,0
30461,White,Female,50,Private,10,Machine-op-inspct,<=50K,<=50K,-0.004472820001207269,-0.41349175382648906,0,0,0
21476,White,Male,20,Private,10,Other-service,<=50K,<=50K,0.08913204342623357,-0.560381526481393,0,0,0
15002,White,Male,30,Private,4,Adm-clerical,<=50K,<=50K,-0.03880683239158764,-0.2501067674634151,0,0,0
27019,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
27984,White,Female,20,Private,14,Prof-specialty,<=50K,<=50K,-0.31006589131593526,0.6541180425811782,1,0,0
20853,White,Male,50,Private,3,Transport-moving,<=50K,<=50K,-0.12275633732706769,-0.29155409280315864,0,0,0
19012,White,Female,50,Private,9,Sales,<=50K,<=50K,-0.06224051262934245,-0.3028934849536261,0,0,0
21892,White,Female,30,Private,9,Other-service,<=50K,<=50K,0.030076529133913756,-0.5740239768666923,0,0,0
21429,White,Male,20,Private,10,Craft-repair,<=50K,<=50K,-0.04915881116400128,-0.4014319453865521,0,0,0
47982,Non-White,Female,20,Unknown,10,Unknown,<=50K,<=50K,2.2140702365482863,0.46664613049664305,2,0,0
13319,White,Female,40,Unknown,9,Unknown,<=50K,<=50K,1.9607127897848864,0.760314536343694,2,0,0
26654,White,Male,60,Private,9,Protective-serv,<=50K,<=50K,-0.012882531169466884,0.19141263595933541,1,0,0
4821,White,Male,10,Private,9,Sales,<=50K,<=50K,0.26681486194971565,-0.6231062333276051,0,0,0
28130,White,Male,20,Private,9,Machine-op-inspct,<=50K,<=50K,-0.030751442009167285,-0.6083481789730824,0,0,0
39989,White,Male,40,Private,6,Craft-repair,<=50K,<=50K,-0.06542024997401738,-0.2899708445662153,0,0,0
1426,White,Female,10,Unknown,6,Unknown,<=50K,<=50K,2.6177740918737307,0.2682347304936554,2,0,0
12231,White,Male,20,Private,4,Craft-repair,<=50K,<=50K,0.03428161786828158,-0.31986981646827667,0,0,0
1271,Non-White,Female,20,Private,10,Adm-clerical,<=50K,<=50K,0.18196499500192745,-0.6353840078796751,0,0,0
37175,White,Male,40,Private,9,Handlers-cleaners,<=50K,<=50K,-0.15760523714824,-0.4043441872238819,0,0,0
22817,White,Male,40,Private,10,Sales,<=50K,<=50K,-0.17093650799976157,-0.14590268452638536,0,0,0
24612,White,Female,20,Private,10,Handlers-cleaners,<=50K,<=50K,0.1533629675641427,-0.6620722689719012,0,0,0
20778,White,Male,30,Private,9,Handlers-cleaners,<=50K,<=50K,-0.13306321304763827,-0.5256882054518119,0,0,0
43773,White,Female,20,Private,9,Adm-clerical,<=50K,<=50K,0.08760192039444845,-0.5808078937541189,0,0,0
48640,White,Male,20,Private,9,Craft-repair,<=50K,<=50K,-0.0874473105607323,-0.4578094123127217,0,0,0
2605,White,Male,50,Federal-gov,14,Prof-specialty,>50K,<=50K,-0.6267431907468064,1.161322220249329,1,0,1
42307,White,Female,30,Private,9,Prof-specialty,<=50K,<=50K,-0.23338061586618283,0.1525340653999805,1,0,0
11525,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
15553,Non-White,Male,20,Unknown,10,Unknown,<=50K,<=50K,2.100384903388556,0.5416593874493373,2,0,0
31321,White,Male,40,Private,11,Other-service,<=50K,<=50K,-0.19457815913297533,-0.22523296579123173,0,0,0
46072,White,Male,20,Private,10,Other-service,<=50K,<=50K,0.08913204342623357,-0.560381526481393,0,0,0
17849,White,Male,10,Private,10,Handlers-cleaners,<=50K,<=50K,0.3567231315946992,-0.7687928021727624,0,0,0
19687,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,0,1
22531,White,Female,40,Private,9,Adm-clerical,<=50K,<=50K,-0.07139245176147266,-0.3417156020326242,0,0,0
15743,White,Female,20,Unknown,10,Unknown,<=50K,<=50K,2.1579956613375386,0.5775997115483688,2,0,0
39765,White,Male,20,Private,11,Handlers-cleaners,<=50K,<=50K,-0.08503819599887566,-0.4910027430505404,0,0,0
38243,Non-White,Male,20,Private,3,Craft-repair,<=50K,<=50K,0.03243657349590245,-0.5909321621840306,0,0,0
42204,White,Male,60,Self-emp-not-inc,10,Adm-clerical,<=50K,<=50K,0.08291475291138568,0.18569227757751747,0,0,0
39245,White,Female,20,Private,3,Other-service,<=50K,<=50K,0.2283381860351199,-0.71394141917984,0,0,0
24182,White,Female,20,Private,13,Sales,<=50K,<=50K,-0.07941776293196179,-0.19364396640548232,0,0,0
43733,White,Male,20,Private,10,Machine-op-inspct,<=50K,<=50K,0.007537057387563722,-0.5519707120469127,0,0,0
2415,Non-White,Male,30,Unknown,9,Unknown,<=50K,<=50K,1.9276440559365056,0.6030301940167323,2,0,0
44554,White,Female,20,Private,10,Sales,<=50K,<=50K,0.10174319731589013,-0.46000823320057427,0,0,0
4016,White,Female,10,Unknown,9,Unknown,<=50K,<=50K,2.4367526591310944,0.3394884544686438,2,0,0
40268,White,Female,30,Private,11,Adm-clerical,<=50K,<=50K,-0.1332777586674277,-0.3106258843657181,0,0,0
18948,White,Male,10,Unknown,7,Unknown,<=50K,<=50K,2.547426369590096,0.2633038053930833,2,0,0
8408,White,Male,40,Private,14,Prof-specialty,>50K,<=50K,-0.582745596631587,0.9682235912553672,1,0,1
29229,Non-White,Female,20,Private,13,Adm-clerical,<=50K,<=50K,0.0008040347540755283,-0.3690197410845831,0,0,0
3426,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,0,1
34678,White,Female,10,Local-gov,10,Adm-clerical,<=50K,<=50K,0.34146795851712003,-0.288405428419807,0,0,0
14218,Non-White,Male,20,Private,9,Other-service,<=50K,<=50K,0.10691811924025053,-0.7277125744592884,0,0,0
30512,White,Male,50,Private,16,Sales,>50K,<=50K,-0.43907279882596667,0.5932396463543704,1,0,1
17411,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,0,1
22596,White,Female,40,Self-emp-not-inc,9,Other-service,<=50K,<=50K,-0.054922242319456256,-0.1460626405225474,0,0,0
47288,White,Female,30,Private,10,Adm-clerical,<=50K,<=50K,-0.008561928264139934,-0.4066821533343847,0,0,0
5633,White,Female,20,Private,12,Adm-clerical,<=50K,<=50K,0.040951613345700306,-0.42589770004905486,0,0,0
42597,Non-White,Female,20,Private,10,Sales,<=50K,<=50K,0.15781777252663812,-0.5709618142523001,0,0,0
13608,White,Female,50,Private,9,Adm-clerical,<=50K,<=50K,-0.038093290154053126,-0.3673156785810011,0,0,0
46584,White,Male,10,Private,3,Handlers-cleaners,<=50K,<=50K,0.38224394104385495,-0.8473394379185152,0,0,0
26556,White,Female,10,Private,9,Adm-clerical,<=50K,<=50K,0.40464741758473555,-0.7625416839076743,0,0,0
35394,White,Male,30,Private,10,Prof-specialty,<=50K,<=50K,-0.3087774496291824,0.2839247892788443,1,0,0
7044,White,Female,10,Private,7,Other-service,<=50K,<=50K,0.7059334179982525,-1.0247039465420669,0,0,0
24983,White,Female,20,Private,9,Exec-managerial,<=50K,<=50K,-0.0420017833753945,-0.23520547011629012,0,0,0
21398,Non-White,Female,20,Private,10,Sales,<=50K,<=50K,0.15781777252663812,-0.5709618142523001,0,0,0
40064,Non-White,Female,30,Private,7,Other-service,<=50K,<=50K,0.31051014796339393,-0.8361754639466727,0,0,0
21186,White,Male,10,Private,7,Exec-managerial,<=50K,<=50K,0.3857174242738942,-0.49312390934540606,0,0,0
13080,Non-White,Female,40,State-gov,9,Sales,<=50K,<=50K,-0.15954421780724776,0.06810614077967923,0,0,0
6173,Non-White,Male,70,Self-emp-not-inc,9,Farming-fishing,<=50K,<=50K,0.28015370939032375,0.40790015274490127,1,0,0
6612,Non-White,Female,20,Unknown,9,Unknown,<=50K,<=50K,2.175781737151555,0.4102686635704735,2,0,0
46450,White,Male,50,Federal-gov,10,Exec-managerial,>50K,<=50K,-0.32039058340953463,0.3283761744780301,1,0,1
44938,White,Male,60,Self-emp-not-inc,9,Sales,<=50K,<=50K,0.020479031039365353,0.19373700427872284,1,0,0
11057,White,Male,20,Private,9,Tech-support,<=50K,<=50K,-0.09876882411444907,-0.3802215047884368,0,0,0
41189,White,Female,60,Private,9,Adm-clerical,<=50K,<=50K,0.21876833402715354,-0.2523157644175611,0,0,0
16972,White,Male,30,Private,14,Prof-specialty,>50K,<=50K,-0.5582035725309852,0.846879573027437,1,0,1
31514,Non-White,Male,30,Private,9,Machine-op-inspct,<=50K,<=50K,-0.10912921485373868,-0.6015534865312434,0,0,0
21929,White,Male,30,State-gov,13,Prof-specialty,<=50K,<=50K,-0.6100175286582681,1.0066421863105905,1,0,0
37647,Non-White,Male,30,Self-emp-not-inc,9,Craft-repair,<=50K,<=50K,-0.22628183075807198,-0.14439740175466806,0,0,0
41489,White,Male,50,Self-emp-not-inc,4,Machine-op-inspct,<=50K,<=50K,-0.09517447148142327,0.0497009501606953,0,0,0
25280,White,Female,30,Private,10,Sales,<=50K,<=50K,-0.03270915073942925,-0.3422599597070097,0,0,0
44629,White,Female,40,Private,9,Sales,<=50K,<=50K,-0.09553967423676198,-0.2772934084052492,0,0,0
23115,White,Female,50,Private,11,Prof-specialty,<=50K,<=50K,-0.3110508093659218,0.40071174297436984,1,0,0
42179,White,Male,10,Private,10,Sales,<=50K,<=50K,0.30510336134644667,-0.5667287664014355,0,0,0
3523,White,Female,20,Private,14,Sales,<=50K,<=50K,-0.14768292558591264,0.10294655054801845,0,0,0
13834,White,Female,20,Unknown,10,Unknown,<=50K,<=50K,2.1579956613375386,0.5775997115483688,2,0,0
48092,White,Male,20,Private,10,Handlers-cleaners,<=50K,<=50K,0.03967763440441211,-0.587059012019207,0,0,0
46707,Non-White,Female,30,Private,9,Other-service,<=50K,<=50K,0.08615110434466174,-0.684977557918418,0,0,0
24398,White,Female,10,Private,7,Sales,<=50K,<=50K,0.6048592387281785,-0.849317396308554,0,0,0
38277,Non-White,Male,20,Private,11,Transport-moving,<=50K,<=50K,-0.09122319142026167,-0.4413969843135828,0,0,0
5072,White,Female,20,Private,12,Exec-managerial,<=50K,<=50K,-0.08865209042414263,-0.08029527641122608,0,0,0
17909,White,Male,20,Private,3,Farming-fishing,<=50K,<=50K,0.009852132559275167,-0.3150836378119411,0,0,0
10392,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,0,1
23515,White,Male,30,Federal-gov,10,Other-service,<=50K,<=50K,-0.1226170603517248,-0.22393454744548985,0,0,0
46813,White,Male,30,Private,5,Craft-repair,<=50K,<=50K,-0.09207300407953102,-0.3687217167159962,0,0,0
24141,White,Male,20,Private,4,Handlers-cleaners,<=50K,<=50K,0.12311806343669497,-0.5054968831009315,0,0,0
25779,White,Male,20,Private,10,Other-service,<=50K,<=50K,0.08913204342623357,-0.560381526481393,0,0,0
23643,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,0,1
931,White,Male,60,Private,9,Handlers-cleaners,<=50K,<=50K,0.1325555486403862,-0.3149443496088188,0,0,0
12977,White,Male,20,Private,9,Handlers-cleaners,<=50K,<=50K,0.0013891350076811015,-0.6434364789453766,0,0,0
35488,White,Male,30,Unknown,13,Unknown,<=50K,<=50K,1.7286970198746365,1.0367255087897196,2,0,0
24400,White,Female,30,Private,9,Other-service,<=50K,<=50K,0.030076529133913756,-0.5740239768666923,0,0,0
45031,White,Male,20,Private,10,Other-service,<=50K,<=50K,0.08913204342623357,-0.560381526481393,0,0,0
38443,White,Male,40,Private,13,Handlers-cleaners,<=50K,<=50K,-0.3004776979993609,-0.08160245350262027,0,0,0
10133,White,Female,10,Private,7,Other-service,<=50K,<=50K,0.7059334179982525,-1.0247039465420669,0,0,0
31912,White,Female,30,Private,9,Adm-clerical,<=50K,<=50K,-0.04685042766087094,-0.46305962026055425,0,0,0
42629,White,Female,30,Private,10,Adm-clerical,<=50K,<=50K,-0.008561928264139934,-0.4066821533343847,0,0,0
46475,White,Female,10,Private,9,Sales,<=50K,<=50K,0.38050019510944627,-0.6981194902802993,0,0,0
45814,Non-White,Male,20,Private,6,Adm-clerical,<=50K,<=50K,0.21101259518810186,-0.6880019418281388,0,0,0
23793,White,Male,20,Private,9,Craft-repair,<=50K,<=50K,-0.0874473105607323,-0.4578094123127217,0,0,0
34644,White,Male,50,Local-gov,13,Exec-managerial,>50K,<=50K,-0.5257227463990941,0.7938005242924812,1,0,1
24658,White,Male,20,Private,9,Sales,<=50K,<=50K,-0.050230635240571454,-0.4413724431740497,0,0,0
33232,White,Male,20,Private,12,Sales,<=50K,<=50K,-0.0968809422893196,-0.2864622494689857,0,0,0
3093,White,Male,50,State-gov,10,Other-service,<=50K,<=50K,-0.15664228590350174,0.1094638189283789,0,0,0
10920,White,Male,20,Private,9,Other-service,<=50K,<=50K,0.050843544029502565,-0.6167589934075627,0,0,0
13012,White,Male,10,Private,9,Craft-repair,<=50K,<=50K,0.2295981866295548,-0.639543202466277,0,0,0
37034,White,Male,30,Unknown,10,Unknown,<=50K,<=50K,1.9098579801224884,0.7703612419946276,2,0,0
14805,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,0,1
24380,White,Female,20,Private,9,Sales,<=50K,<=50K,0.06345469791915911,-0.5163857001267439,0,0,0
44271,White,Male,20,Private,10,Handlers-cleaners,<=50K,<=50K,0.03967763440441211,-0.587059012019207,0,0,0
13223,White,Female,20,Private,9,Other-service,<=50K,<=50K,0.16452887718923315,-0.6917722503602569,0,0,0
37640,White,Male,10,Private,10,Other-service,<=50K,<=50K,0.40617754061652067,-0.7421153166349485,0,0,0
39753,White,Male,60,Private,9,Farming-fishing,<=50K,<=50K,0.07720923734609351,0.035577660344199874,0,0,0
27843,White,Female,30,Private,10,Machine-op-inspct,<=50K,<=50K,-0.013229957508025084,-0.5092356955060423,0,0,0
47522,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
14246,Non-White,Female,30,Private,11,Adm-clerical,<=50K,<=50K,-0.07720318345667972,-0.4215794654174438,0,0,0
11944,White,Female,20,Unknown,10,Unknown,<=50K,<=50K,2.1579956613375386,0.5775997115483688,2,0,0
26088,White,Female,20,Private,11,Sales,<=50K,<=50K,-0.022972633087397637,-0.3639519642319077,0,0,0
24539,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,0,1
30205,White,Male,20,Private,10,Transport-moving,<=50K,<=50K,-0.022581936227721876,-0.4264996722305237,0,0,0
12043,White,Female,20,Private,10,Tech-support,<=50K,<=50K,0.05320500844201252,-0.39885729481496135,0,0,0
1965,White,Female,20,Private,9,Other-service,<=50K,<=50K,0.16452887718923315,-0.6917722503602569,0,0,0
27845,Non-White,Female,50,Private,10,Exec-managerial,<=50K,<=50K,-0.07333391931641707,-0.07628936906872841,0,0,0
28244,White,Male,40,Private,10,Prof-specialty,>50K,<=50K,-0.33331947372978415,0.4052688075067744,1,0,1
4972,White,Female,40,Private,10,Craft-repair,<=50K,<=50K,-0.09446785016019181,-0.23735291061775152,0,0,0
39583,White,Male,20,State-gov,14,Prof-specialty,<=50K,<=50K,-0.5438303432568996,1.1854844297705265,1,0,0
19968,White,Female,30,Self-emp-not-inc,10,Sales,<=50K,<=50K,-0.09316589809219755,-0.03564264159079495,0,0,0
7545,White,Male,20,Private,10,Prof-specialty,<=50K,<=50K,-0.17432510157386302,0.16617651578527964,1,0,0
19988,Non-White,Male,20,Private,10,Adm-clerical,<=50K,<=50K,0.06827966184219686,-0.5603707509269809,0,0,0
7558,White,Male,30,Private,4,Other-service,<=50K,<=50K,0.03812012440319706,-0.36107112406955305,0,0,0
32388,White,Female,10,Private,9,Adm-clerical,<=50K,<=50K,0.40464741758473555,-0.7625416839076743,0,0,0
47589,Non-White,Male,30,Federal-gov,9,Farming-fishing,<=50K,<=50K,-0.20963170485382202,-0.06742107100818046,0,0,0
12353,White,Female,20,Private,9,Adm-clerical,<=50K,<=50K,0.08760192039444845,-0.5808078937541189,0,0,0
27414,White,Female,30,Private,10,Other-service,<=50K,<=50K,0.06836502853064476,-0.5176465099405226,0,0,0
20852,White,Male,20,Private,9,Other-service,<=50K,<=50K,0.050843544029502565,-0.6167589934075627,0,0,0
34347,White,Male,20,Private,9,Sales,<=50K,<=50K,-0.050230635240571454,-0.4413724431740497,0,0,0
9738,Non-White,Male,10,Private,10,Exec-managerial,<=50K,<=50K,0.255721455262641,-0.39650211744270747,0,0,0
16324,White,Male,40,State-gov,11,Craft-repair,<=50K,<=50K,-0.45294813250444393,0.3900697455402634,1,0,0
32326,White,Female,60,Private,9,Other-service,<=50K,<=50K,0.29569529082193824,-0.36328012102369905,0,0,0
1953,White,Male,20,Self-emp-not-inc,13,Prof-specialty,<=50K,<=50K,-0.41594280917448323,0.7391581006965864,1,0,0
31272,White,Male,70,Unknown,3,Unknown,<=50K,<=50K,2.4083241954459194,1.0792172174280805,2,0,0
45821,Non-White,Female,30,Unknown,9,Unknown,<=50K,<=50K,2.041329389096236,0.5280169370640381,2,0,0
26781,White,Female,30,Private,3,Machine-op-inspct,<=50K,<=50K,0.012290851941130663,-0.587782331251795,0,0,0
37989,Non-White,Female,50,Private,7,Other-service,<=50K,<=50K,0.31926728547021177,-0.7404315222671195,0,0,0
5942,Non-White,Male,20,State-gov,10,Adm-clerical,<=50K,<=50K,-0.05179945693903689,-0.10401762069032673,0,0,0
38860,White,Male,20,State-gov,10,Prof-specialty,<=50K,<=50K,-0.2944042203550968,0.6225296460219337,1,0,0
39489,White,Male,20,Private,8,Craft-repair,<=50K,<=50K,0.09546990731007123,-0.6122855819230888,0,0,0
11389,Non-White,Male,10,Private,9,Sales,<=50K,<=50K,0.32288943716046364,-0.7340598143793308,0,0,0
11347,White,Female,30,Private,9,Other-service,<=50K,<=50K,0.030076529133913756,-0.5740239768666923,0,0,0
27027,White,Female,20,Private,10,Adm-clerical,<=50K,<=50K,0.12589041979117946,-0.5244304268279493,0,0,0
35117,White,Male,30,Self-emp-not-inc,9,Craft-repair,<=50K,<=50K,-0.28235640596881995,-0.03344382070294232,0,0,0
48292,Non-White,Male,20,Unknown,10,Unknown,<=50K,<=50K,2.100384903388556,0.5416593874493373,2,0,0
11103,Non-White,Female,50,Private,10,Exec-managerial,<=50K,<=50K,-0.07333391931641707,-0.07628936906872841,0,0,0
13653,Non-White,Female,30,State-gov,13,Exec-managerial,<=50K,<=50K,-0.38333113585232054,0.5506840862834644,1,0,0
2883,White,Male,20,Private,3,Other-service,<=50K,<=50K,0.11465285287538932,-0.6389281622271459,0,0,0
24171,White,Male,10,Private,7,Other-service,<=50K,<=50K,0.5922480848385219,-0.9496906895893729,0,0,0
38345,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
47133,White,Male,10,Private,5,Other-service,<=50K,<=50K,0.49771569575631025,-0.8271533614579573,0,0,0
44282,Non-White,Male,60,Unknown,8,Unknown,<=50K,<=50K,2.3761800354953335,0.6592978802493583,2,0,0
23189,White,Female,20,Private,13,Prof-specialty,<=50K,<=50K,-0.24180072866198438,0.3575275256276774,1,0,0
7555,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
21875,Non-White,Female,50,Local-gov,11,Prof-specialty,<=50K,<=50K,-0.3564441926195204,0.7075169504843418,1,0,0
10225,White,Female,40,Private,3,Priv-house-serv,<=50K,<=50K,0.17057058813155554,-0.5598486637807414,0,0,0
16818,White,Female,30,Private,10,Handlers-cleaners,<=50K,<=50K,0.018910619508823303,-0.5443239954783365,0,0,0
3506,White,Male,20,Private,4,Handlers-cleaners,<=50K,<=50K,0.12311806343669497,-0.5054968831009315,0,0,0
43173,White,Male,20,Federal-gov,9,Adm-clerical,<=50K,<=50K,-0.10338016848792114,-0.28709593125908617,0,0,0
35879,White,Male,10,Private,7,Craft-repair,<=50K,<=50K,0.453957230248287,-0.7907411084945318,0,0,0
4213,White,Male,20,Private,10,Protective-serv,<=50K,<=50K,-0.10576044540544098,-0.0807020264510528,0,0,0
27908,White,Male,10,Private,10,Sales,<=50K,<=50K,0.30510336134644667,-0.5667287664014355,0,0,0
2577,White,Male,20,Private,10,Machine-op-inspct,<=50K,<=50K,0.007537057387563722,-0.5519707120469127,0,0,0
36131,White,Female,10,Private,10,Adm-clerical,<=50K,<=50K,0.44293591698146656,-0.7061642169815047,0,0,0
27241,White,Male,50,Self-emp-not-inc,4,Farming-fishing,<=50K,<=50K,-0.11838020575886758,0.36513466014141965,1,0,0
3836,Non-White,Male,20,Private,10,Exec-managerial,<=50K,<=50K,-0.06132404192764609,-0.21476832728915202,0,0,0
47813,White,Male,20,State-gov,12,Adm-clerical,<=50K,<=50K,-0.19281283859526402,0.10546868714029342,0,0,0
16755,White,Female,20,Private,9,Other-service,<=50K,<=50K,0.16452887718923315,-0.6917722503602569,0,0,0
4594,White,Female,50,Private,9,Sales,<=50K,<=50K,-0.06224051262934245,-0.3028934849536261,0,0,0
13340,White,Male,10,Private,10,Adm-clerical,<=50K,<=50K,0.32925058382173594,-0.6311509600288105,0,0,0
21808,White,Male,30,State-gov,14,Prof-specialty,<=50K,<=50K,-0.678282691312219,1.3032327032640911,1,0,0
23809,White,Male,20,Private,8,Sales,<=50K,<=50K,0.13268658263023206,-0.5958486127844168,0,0,0
27128,White,Female,50,Private,9,Adm-clerical,<=50K,<=50K,-0.038093290154053126,-0.3673156785810011,0,0,0
23623,White,Male,40,Private,14,Prof-specialty,>50K,<=50K,-0.582745596631587,0.9682235912553672,1,0,1
31642,Non-White,Male,50,Private,13,Farming-fishing,<=50K,<=50K,-0.2664502724754861,0.13236589885029576,1,0,0
47608,Non-White,Female,40,Private,15,Adm-clerical,<=50K,<=50K,-0.23305142655264038,0.35086203987985587,1,0,0
42912,White,Male,30,Private,7,Craft-repair,<=50K,<=50K,0.0024593850026805347,-0.4912590448474118,0,0,0
18099,White,Male,10,Unknown,10,Unknown,<=50K,<=50K,2.361355825368095,0.4708791783475076,2,0,0
26594,White,Female,30,Private,9,Machine-op-inspct,<=50K,<=50K,-0.051518456904756094,-0.5656131624322118,0,0,0
43754,White,Male,30,Private,13,Other-service,<=50K,<=50K,-0.2264812648769377,-0.17626898619273648,0,0,0
2303,White,Male,30,State-gov,14,Exec-managerial,<=50K,<=50K,-0.62135620687675,1.033241441241385,1,0,0
35287,White,Male,30,Private,10,Other-service,<=50K,<=50K,-0.045320304629085796,-0.44263325298782846,0,0,0
1981,White,Female,60,Unknown,9,Unknown,<=50K,<=50K,2.2508735755735123,0.849714373958757,2,0,0
2443,White,Male,20,Private,9,Handlers-cleaners,<=50K,<=50K,0.0013891350076811015,-0.6434364789453766,0,0,0
37781,Non-White,Female,30,Private,10,Adm-clerical,<=50K,<=50K,0.04751264694660804,-0.5176357343861104,0,0,0
39507,White,Male,20,Private,9,Craft-repair,<=50K,<=50K,-0.0874473105607323,-0.4578094123127217,0,0,0
47559,White,Male,30,Private,9,Other-service,<=50K,<=50K,-0.08360880402581682,-0.49901071991399804,0,0,0
16907,Non-White,Female,40,Local-gov,6,Other-service,<=50K,<=50K,0.14116255452234946,-0.21712847510377856,0,0,0
44651,White,Male,20,Private,9,Handlers-cleaners,<=50K,<=50K,0.0013891350076811015,-0.6434364789453766,0,0,0
15189,Non-White,Female,30,Private,9,Adm-clerical,<=50K,<=50K,0.009224147549877031,-0.5740132013122801,0,0,0
32466,White,Male,20,Private,9,Machine-op-inspct,<=50K,<=50K,-0.030751442009167285,-0.6083481789730824,0,0,0
18288,White,Female,30,Private,10,Other-service,<=50K,<=50K,0.06836502853064476,-0.5176465099405226,0,0,0
11336,White,Female,30,Private,9,Adm-clerical,<=50K,<=50K,-0.04685042766087094,-0.46305962026055425,0,0,0
40689,White,Male,20,Self-emp-not-inc,4,Craft-repair,<=50K,<=50K,-0.02617512948448673,-0.013252498352061933,0,0,0
7732,Non-White,Female,30,Private,11,Exec-managerial,<=50K,<=50K,-0.20680688722652266,-0.075977041779615,0,0,0
8589,White,Female,30,Private,13,Adm-clerical,<=50K,<=50K,-0.18972288851199184,-0.14031788653929272,0,0,0
23512,White,Male,20,Private,13,Tech-support,<=50K,<=50K,-0.24164128496556997,-0.05747977106717522,0,0,0
13506,White,Female,50,Private,9,Adm-clerical,<=50K,<=50K,-0.038093290154053126,-0.3673156785810011,0,0,0
33879,White,Male,20,Private,14,Handlers-cleaners,<=50K,<=50K,-0.20974848849739067,-0.02410422827061423,0,0,0
1865,White,Male,20,Unknown,10,Unknown,<=50K,<=50K,2.044310328177808,0.652612968501063,2,0,0
6977,White,Male,10,Private,9,Craft-repair,<=50K,<=50K,0.2295981866295548,-0.639543202466277,0,0,0
44515,White,Male,20,Private,9,Handlers-cleaners,<=50K,<=50K,0.0013891350076811015,-0.6434364789453766,0,0,0
14740,White,Male,20,Private,9,Handlers-cleaners,<=50K,<=50K,0.0013891350076811015,-0.6434364789453766,0,0,0
12691,White,Male,70,Self-emp-inc,13,Sales,>50K,<=50K,0.026263796464676616,0.8169624099898551,1,0,1
28282,White,Female,20,Private,10,Adm-clerical,<=50K,<=50K,0.12589041979117946,-0.5244304268279493,0,0,0
39056,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,0,1
37876,White,Female,30,Unknown,4,Unknown,<=50K,<=50K,2.106983742314502,0.7769101139602088,2,0,0
22741,White,Male,30,Local-gov,9,Adm-clerical,<=50K,<=50K,-0.2620037192849481,0.02971242525383758,0,0,0
34214,White,Male,60,Local-gov,13,Exec-managerial,>50K,<=50K,-0.26886112221788744,0.9088004384559212,1,0,1
27503,Non-White,Male,30,Self-emp-not-inc,9,Craft-repair,<=50K,<=50K,-0.22628183075807198,-0.14439740175466806,0,0,0
16418,White,Male,10,Private,10,Other-service,<=50K,<=50K,0.40617754061652067,-0.7421153166349485,0,0,0
46388,White,Female,30,Private,9,Other-service,<=50K,<=50K,0.030076529133913756,-0.5740239768666923,0,0,0
16901,Non-White,Male,30,Private,9,Farming-fishing,<=50K,<=50K,-0.132334949131183,-0.286119776550519,0,0,0
32933,White,Male,20,Private,10,Sales,<=50K,<=50K,-0.011942135843840447,-0.3849949762478801,0,0,0
